Ticket ID,Issue Type,Case Owner,Street Address,City,Zip / Postal Code,Neighborhood / District / Ward / etc.,Ticket Created Date / Time,Ticket Closed Date / Time,Latitude,Longitude,Method Received
17-10477774,ANIMAL SERVICES DOG TAG,Animal_Services,15850 SW 60TH TER,Miami_Dade_County,33193,District 11,12/18/2017 03:14:31 PM,12/18/2017 03:14:31 PM,25.709102,-80.449867,WALKIN
17-10477775,DEAD ANIMAL PICKUP MD,Animal_Services,SW 137TH AVE & SW 184TH ST,Miami_Dade_County,33177,District 9,12/18/2017 03:14:50 PM,12/19/2017 12:39:23 PM,25.596533,-80.413383,PHONE
17-10477777,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,28141 SW 153RD AVE,Miami_Dade_County,33033,District 9,12/18/2017 03:15:10 PM,01/28/2018 06:25:43 PM,25.505349,-80.438671,PHONE
17-10477910,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,9528 BIRD RD,Miami_Dade_County,33165,District 10,12/18/2017 03:16:11 PM,12/19/2017 12:12:05 PM,25.732307,-80.349246,XTERFACE
17-10477780,INJURED ANIMAL,Animal_Services,2256 SW 22ND TER,City_of_Miami,33145,District 5,12/18/2017 03:16:35 PM,12/18/2017 03:42:47 PM,25.749498,-80.231249,PHONE
17-10477783,BOAT STORAGE,Regulatory_and_Economic_Resources,28705 SW 132ND AVE,Miami_Dade_County,33032,District 9,12/18/2017 03:17:08 PM,12/19/2017 01:36:05 PM,25.500281,-80.403383,PHONE
17-10477911,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,6463 BIRD RD,Miami_Dade_County,33155,District 6,12/18/2017 03:19:28 PM,12/26/2017 03:36:05 PM,25.733766,-80.300149,XTERFACE
17-10477789,TRAFFIC SIGNAL RED DISPLAY TOO LONG OR GREEN TOO SHORT,Public_Works_traffic_Signals_And_Signs-15-60,9714 SW 88TH ST,Miami_Dade_County,33176,District 7,12/18/2017 03:19:37 PM,01/03/2018 12:00:00 AM,25.687426,-80.350642,PHONE
17-10477791,DEAD ANIMAL PICKUP MD,Animal_Services,1601 NW 97TH AVE,City_of_Doral,33172,District 12,12/18/2017 03:20:22 PM,12/20/2017 12:22:41 PM,25.789047,-80.352474,WEB
17-10477805,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13301 SW 194TH AVE,Miami_Dade_County,33196,District 9,12/18/2017 03:20:34 PM,,25.640039,-80.50714,XTERFACE
17-10477912,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,7175 SW 47TH ST,Miami_Dade_County,33155,District 7,12/18/2017 03:20:35 PM,,25.726891,-80.310201,XTERFACE
17-10477801,RECREATIONAL VEHICLE / CAMPING EQUIPMENT STORAGE,Regulatory_and_Economic_Resources,28705 SW 132ND AVE,Miami_Dade_County,33032,District 9,12/18/2017 03:22:42 PM,12/19/2017 12:48:05 PM,25.500281,-80.403383,PHONE
17-10477827,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10472 SW 184TH TER,Miami_Dade_County,33157,District 9,12/18/2017 03:22:44 PM,01/02/2018 03:09:05 PM,25.597557,-80.363406,XTERFACE
17-10477829,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,21728 INGRAHAM AVENUE RD,Miami_Dade_County,33190,District 8,12/18/2017 03:22:54 PM,01/08/2018 02:09:05 PM,25.565304,-80.354474,XTERFACE
17-10477832,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,14211 SW 42ND ST,Miami_Dade_County,33175,District 11,12/18/2017 03:24:04 PM,01/08/2018 04:36:05 PM,25.729965,-80.424381,XTERFACE
17-10477890,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10441 SW 185TH TER,Miami_Dade_County,33157,District 9,12/18/2017 03:24:25 PM,01/08/2018 03:18:05 PM,25.597311,-80.361359,XTERFACE
17-10477913,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,8105 PARK BLVD,Miami_Dade_County,33126,District 6,12/18/2017 03:26:35 PM,12/20/2017 02:00:05 PM,25.773629,-80.327367,XTERFACE
17-10477850,UNAUTHORIZED USE - RESIDENTIAL / BUSINESS,Regulatory_and_Economic_Resources,14413 SW 45TH TER,Miami_Dade_County,33175,District 10,12/18/2017 03:26:43 PM,,25.723034,-80.429772,XTERFACE
17-10477914,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,8105 PARK BLVD,Miami_Dade_County,33126,District 6,12/18/2017 03:27:22 PM,12/20/2017 02:00:05 PM,25.773629,-80.327367,XTERFACE
17-10477841,DEAD ANIMAL PICKUP MD,Animal_Services,16250 SW 209TH TER,Miami_Dade_County,33187,District 8,12/18/2017 03:28:41 PM,12/21/2017 01:01:44 PM,25.571439,-80.454661,PHONE
17-10477915,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,2600 SW 87TH AVE,Miami_Dade_County,33165,District 10,12/18/2017 03:31:28 PM,,25.745548,-80.336217,XTERFACE
17-10477863,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,Public_Works_Traffic_Engineering-10-60,6790 SW 34TH ST,Miami_Dade_County,33155,District 6,12/18/2017 03:32:55 PM,,25.738311,-80.304253,PHONE
17-10477886,SIGNS ON THE ROW,Regulatory_and_Economic_Resources,5900 SW 40TH ST,Miami_Dade_County,33155,District 7,12/18/2017 03:36:04 PM,01/17/2018 08:48:05 AM,25.733583,-80.29081,PHONE
17-10477903,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,10780 SW 190TH ST,Miami_Dade_County,33157,District 9,12/18/2017 03:36:05 PM,01/11/2018 09:36:05 AM,25.590289,-80.366175,XTERFACE
17-10477906,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,26300 SW 204TH AVE,Miami_Dade_County,33031,District 8,12/18/2017 03:37:22 PM,12/26/2017 04:39:05 PM,25.522223,-80.523591,XTERFACE
17-10477921,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,13401 SW 184TH ST,Miami_Dade_County,33177,District 9,12/18/2017 03:38:32 PM,12/22/2017 11:33:05 AM,25.597082,-80.409605,XTERFACE
17-10477909,POTHOLE,Public_Works_Road_And_Bridges-16-60,8705 SW 164TH ST,City_of_Palmetto_Bay,33157,District 8,12/18/2017 03:39:17 PM,12/19/2017 04:15:15 PM,25.617056,-80.332975,WEB
17-10477917,STRUCTURE MAINTENANCE - UPKEEP,Regulatory_and_Economic_Resources,8200 W FLAGLER ST,Miami_Dade_County,33144,District 6,12/18/2017 03:40:28 PM,,25.769467,-80.328504,PHONE
17-10477932,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,11690 QUAIL ROOST DR,Miami_Dade_County,33157,District 9,12/18/2017 03:41:28 PM,12/27/2017 04:06:05 PM,25.590962,-80.380207,XTERFACE
17-10477933,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,9510 SW 160TH ST,Miami_Dade_County,33157,District 9,12/18/2017 03:44:07 PM,12/21/2017 03:00:05 PM,25.619077,-80.347551,XTERFACE
17-10477941,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,18900 SW 106TH AVE,Miami_Dade_County,33157,District 9,12/18/2017 03:44:51 PM,12/29/2017 08:48:05 AM,25.590724,-80.363148,XTERFACE
17-10477935,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,SW 131ST CT & S CALUSA CLUB DR,Miami_Dade_County,33186,District 7,12/18/2017 03:45:42 PM,12/20/2017 09:15:05 AM,25.673147,-80.407483,PHONE
17-10477951,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,27275 S DIXIE HWY,Miami_Dade_County,33032,District 9,12/18/2017 03:47:32 PM,,25.513203,-80.430904,XTERFACE
17-10477957,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,8900 N KENDALL DR,Miami_Dade_County,33176,District 7,12/18/2017 03:48:54 PM,,25.684445,-80.338945,XTERFACE
17-10477953,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,17000 S DIXIE HWY,Miami_Dade_County,33157,District 9,12/18/2017 03:49:40 PM,12/21/2017 11:36:05 AM,25.61182,-80.348425,XTERFACE
17-10477975,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,27359 S DIXIE HWY,Miami_Dade_County,33032,District 9,12/18/2017 03:50:37 PM,12/28/2017 05:36:05 PM,25.512043,-80.431097,XTERFACE
17-10477984,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,4018 SW 156TH CT,Miami_Dade_County,33185,District 11,12/18/2017 03:51:43 PM,12/22/2017 04:33:05 PM,25.729752,-80.447498,XTERFACE
17-10477963,OVERGROWTH (SWALE / R-O-W / MEDIAN) (RAAM),RAAM-27-93,SW 69TH ST & SW 75TH AVE,Miami_Dade_County,33143,District 7,12/18/2017 03:52:16 PM,12/18/2017 04:04:36 PM,25.705868,-80.315931,EMAIL
17-10477982,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,16942 S DIXIE HWY,Miami_Dade_County,33157,District 9,12/18/2017 03:53:26 PM,,25.612686,-80.348132,XTERFACE
17-10478043,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,5540 NW 183RD ST,Miami_Dade_County,33055,District 1,12/18/2017 04:04:26 PM,12/20/2017 09:27:05 AM,25.939,-80.29246,XTERFACE
17-10478022,PET ACCOUNT UPDATE,Animal_Services,1990 NE 199TH ST,Miami_Dade_County,33179,District 4,12/18/2017 04:05:11 PM,12/19/2017 08:15:29 AM,25.959085,-80.161526,PHONE
17-10478053,OVERGROWTH (SWALE / R-O-W / MEDIAN) (RAAM),RAAM-27-93,8800 SW 56TH ST,Miami_Dade_County,33173,District 10,12/18/2017 04:11:19 PM,,25.716107,-80.33779,PHONE
17-10478091,INJURED ANIMAL,Animal_Services,9613 SW 117TH CT,Miami_Dade_County,33186,District 7,12/18/2017 04:20:25 PM,12/18/2017 05:33:24 PM,25.678586,-80.385176,PHONE
17-10478092,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,984 SW 10TH ST,City_of_Miami,33130,District 5,12/18/2017 04:21:03 PM,12/20/2017 11:02:41 AM,25.763843,-80.211091,PHONE
17-10478102,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,4415 SW 95TH AVE,Miami_Dade_County,33165,District 10,12/18/2017 04:27:15 PM,12/20/2017 08:24:05 AM,25.72671,-80.348888,PHONE
17-10478133,TRAFFIC SIGN  CONTROL SIGNS  DOWN DAMAGED  MISSING,Public_Works_Traffic_Engineering-10-60,740 NE 149TH ST,Miami_Dade_County,33161,District 2,12/18/2017 04:34:11 PM,,25.911937,-80.184834,PHONE
17-10478136,ASU POLICE ASSISTANCE,Animal_Services,7900 SW 40TH ST,Miami_Dade_County,33155,District 10,12/18/2017 04:34:42 PM,12/18/2017 07:11:23 PM,25.732536,-80.324515,PHONE
17-10478143,POTHOLE,Public_Works_Road_And_Bridges-16-60,740 NE 149TH ST,Miami_Dade_County,33161,District 2,12/18/2017 04:36:08 PM,01/04/2018 12:00:00 AM,25.911937,-80.184834,PHONE
17-10478152,POOL FENCE BARRIER,Regulatory_and_Economic_Resources,15120 SW 151ST AVE,Miami_Dade_County,33196,District 11,12/18/2017 04:38:44 PM,12/19/2017 12:30:05 PM,25.626258,-80.438598,PHONE
17-10478156,POOL FENCE BARRIER,Regulatory_and_Economic_Resources,511 NE 110TH ST,Miami_Dade_County,33161,District 3,12/18/2017 04:40:02 PM,12/22/2017 11:21:05 AM,25.876523,-80.187335,PHONE
17-10478172,INJURED ANIMAL,Animal_Services,1904 NE 167TH ST,City_of_North_Miami_Beach,33162,District 4,12/18/2017 04:44:17 PM,12/18/2017 06:52:35 PM,25.929411,-80.161345,PHONE
17-10478180,ROAD CONSTRUCTION COMPLAINTS,Public_Works_Construction-6-60,SW 112TH AVE & SW 176TH ST,Miami_Dade_County,33157,District 9,12/18/2017 04:45:34 PM,,25.60536,-80.373146,PHONE
17-10478196,GRAFFITI - CODE VIOLATION,Regulatory_and_Economic_Resources,13426 SW 68TH ST,Miami_Dade_County,33183,District 10,12/18/2017 04:50:16 PM,01/03/2018 08:12:05 AM,25.702877,-80.409652,IPHONE
17-10478197,DEAD ANIMAL PICKUP MD,Animal_Services,10272 KILLIAN PKWY,Miami_Dade_County,33176,District 7,12/18/2017 04:51:13 PM,12/20/2017 01:14:15 PM,25.668338,-80.360041,IPHONE
17-10478230,ASU POLICE ASSISTANCE,Animal_Services,10800 SW 211TH ST,Town_of_Cutler_Bay,33189,District 8,12/18/2017 04:59:43 PM,12/18/2017 06:53:14 PM,25.571005,-80.366521,PHONE
17-10478241,DEAD ANIMAL PICKUP MD,Animal_Services,10400 SW 112TH ST,Miami_Dade_County,33176,District 8,12/18/2017 05:03:26 PM,12/19/2017 12:42:46 PM,25.664864,-80.363536,PHONE
17-10478250,ANIMAL CRUELTY INVESTIGATION,Animal_Services,1555 NORMANDY DR,City_of_Miami_Beach,33141,District 4,12/18/2017 05:05:50 PM,01/10/2018 04:03:06 PM,25.853132,-80.136656,PHONE
17-10478252,DEAD ANIMAL PICKUP MD,Animal_Services,200 NW 107TH AVE,Miami_Dade_County,33172,District 12,12/18/2017 05:05:54 PM,12/20/2017 12:26:48 PM,25.770441,-80.369596,IPHONE
17-10478255,STRAY / DOG-AT-LARGE,Animal_Services,7708 NW 6TH CT,City_of_Miami,33150,District 3,12/18/2017 05:06:54 PM,12/29/2017 01:37:54 PM,25.845506,-80.20823,PHONE
17-10478259,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,590 NW 190TH ST,City_of_Miami_Gardens,33169,District 1,12/18/2017 05:11:25 PM,01/20/2018 02:05:45 PM,25.948559,-80.211452,PHONE
17-10478263,ANIMAL CRUELTY FOLLOW-UP,Animal_Services,1344 NW 68TH TER,City_of_Miami,33147,District 3,12/18/2017 05:12:14 PM,12/28/2017 05:08:14 PM,25.83687,-80.219884,INHOUSE
17-10478275,TRAFFIC SIGNAL MALFUNCTION FLASHING YELLOW AND / OR RED,Public_Works_traffic_Signals_And_Signs-15-60,SW 107TH AVE & SW 168TH ST,Miami_Dade_County,33157,District 9,12/18/2017 05:20:48 PM,12/21/2017 12:00:00 AM,25.613227,-80.365477,PHONE
17-10478277,STRAY / DOG-AT-LARGE,Animal_Services,5875 SW 34TH ST,Miami_Dade_County,33155,District 6,12/18/2017 05:23:54 PM,12/21/2017 10:13:57 AM,25.739196,-80.290437,PHONE
17-10478278,ANIMAL CRUELTY INVESTIGATION,Animal_Services,1801 SW 23RD ST,City_of_Miami,33145,District 5,12/18/2017 05:24:45 PM,01/15/2018 01:38:55 PM,25.749415,-80.224118,PHONE
17-10478283,BEE HIVES ON PUBLIC RIGHT OF WAY,Public_Works_Road_And_Bridges-16-60,7809 NW 200TH TER,Miami_Dade_County,33015,District 13,12/18/2017 05:31:37 PM,12/18/2017 05:47:05 PM,25.955845,-80.329085,PHONE
17-10478286,INJURED ANIMAL,Animal_Services,16500 NW 15TH AVE,City_of_Miami_Gardens,33169,District 1,12/18/2017 05:32:24 PM,12/18/2017 07:35:31 PM,25.925072,-80.22555,PHONE
17-10478287,CAT TRAP REQUEST,Animal_Services,9613 SW 117TH CT,Miami_Dade_County,33186,District 7,12/18/2017 05:32:25 PM,,25.678586,-80.385176,INHOUSE
17-10478289,STRAY / DOG-AT-LARGE,Animal_Services,7900 BIRD RD,Miami_Dade_County,33155,District 10,12/18/2017 05:34:34 PM,01/12/2018 12:57:26 PM,25.732536,-80.324515,PHONE
17-10478292,STRAY / DOG-AT-LARGE,Animal_Services,28152 SW 143RD CT,Miami_Dade_County,33033,District 9,12/18/2017 05:35:42 PM,01/12/2018 12:58:00 PM,25.505256,-80.42403,PHONE
17-10478293,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,20361 NW 43RD CT,City_of_Miami_Gardens,33055,District 1,12/18/2017 05:35:59 PM,12/19/2017 04:19:29 PM,25.959312,-80.272571,PHONE
17-10478296,LOST PET,Animal_Services,20361 NW 43RD CT,City_of_Miami_Gardens,33055,District 1,12/18/2017 05:39:09 PM,12/22/2017 05:55:17 PM,25.959312,-80.272571,PHONE
17-10478302,STRAY / DOG-AT-LARGE,Animal_Services,SW 216TH ST & SW 152ND AVE,Miami_Dade_County,33170,District 8,12/18/2017 05:41:26 PM,01/12/2018 12:58:27 PM,25.565734,-80.437689,PHONE
17-10478303,ANIMAL BITE TO A PERSON,Animal_Services,8501 SW 185TH TER,Town_of_Cutler_Bay,33157,District 8,12/18/2017 05:42:00 PM,12/19/2017 09:29:50 PM,25.595683,-80.330232,PHONE
17-10478305,INJURED ANIMAL,Animal_Services,NW 22ND AVE & NW 58TH ST,Miami_Dade_County,33142,District 3,12/18/2017 05:43:25 PM,12/18/2017 06:39:55 PM,25.827822,-80.232863,PHONE
17-10478307,DEAD ANIMAL PICKUP MD,Animal_Services,347 E 41ST ST,City_of_Hialeah,33013,District 13,12/18/2017 05:45:37 PM,12/20/2017 12:28:10 PM,25.860042,-80.275304,PHONE
17-10478309,DEAD ANIMAL PICKUP MD,Animal_Services,10901 SW 160TH ST,Miami_Dade_County,33157,District 9,12/18/2017 05:46:14 PM,12/19/2017 10:30:27 AM,25.620667,-80.370231,PHONE
17-10478310,DEAD ANIMAL PICKUP MD,Animal_Services,3735 NW 194TH ST,City_of_Miami_Gardens,33055,District 1,12/18/2017 05:46:28 PM,12/19/2017 01:50:46 PM,25.950557,-80.262856,PHONE
17-10478311,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,15701 SW 197TH AVE,Miami_Dade_County,33187,District 9,12/18/2017 05:47:40 PM,,25.618257,-80.510344,IPHONE
17-10478314,STRAY / DOG-AT-LARGE,Animal_Services,7900 SW 40TH ST,Miami_Dade_County,33155,District 10,12/18/2017 05:49:55 PM,12/21/2017 09:19:42 AM,25.732536,-80.324515,PHONE
17-10478315,PIT BULL FOLLOW-UP INVESTIGATION,Animal_Services,30210 SW 172ND CT,Miami_Dade_County,33030,District 8,12/18/2017 05:50:24 PM,,25.485968,-80.470468,INHOUSE
17-10478316,TREE REMOVAL (RAAM),RAAM-27-93,11921 SW 132ND CT,Miami_Dade_County,33186,District 8,12/18/2017 05:51:01 PM,,25.657582,-80.40817,PHONE
17-10478321,ASU POLICE ASSISTANCE,Animal_Services,1855 W 62ND ST,City_of_Hialeah,33012,District 12,12/18/2017 05:53:48 PM,12/18/2017 07:27:06 PM,25.879879,-80.320538,PHONE
17-10478323,POTHOLE,Public_Works_Road_And_Bridges-16-60,4765 N MIAMI AVE,City_of_Miami,33137,District 3,12/18/2017 05:56:40 PM,01/22/2018 12:00:00 AM,25.819511,-80.195432,IPHONE
17-10478325,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,755 NW 109TH ST (APPROX),Miami_Dade_County,33168,District 2,12/18/2017 05:58:10 PM,12/21/2017 01:00:05 PM,25.874657,-80.211259,PHONE
17-10478326,LOST PET,Animal_Services,26830 SW 128TH AVE,Miami_Dade_County,33032,District 9,12/18/2017 05:58:41 PM,12/22/2017 05:56:19 PM,25.517348,-80.398551,PHONE
17-10478327,PEDESTRIAN PATH - MAINTENANCE,Public_Works_Road_And_Bridges-16-60,3152 SW 37TH AVE,City_of_Miami,33133,District 7,12/18/2017 06:00:08 PM,12/20/2017 12:00:00 AM,25.73197,-80.253908,IPHONE
17-10478328,PIT BULL FOLLOW-UP INVESTIGATION,Animal_Services,6113 SW 147TH PLACE CIR,Miami_Dade_County,33193,District 11,12/18/2017 06:00:41 PM,,25.709393,-80.433565,INHOUSE
17-10478334,STRAY DOG PICK UP - MD,Animal_Services,1341 SE 20TH RD,City_of_Homestead,33035,District 9,12/18/2017 06:12:28 PM,12/19/2017 12:42:03 PM,25.458636,-80.445749,PHONE
17-10478340,RAAM CONTRACTOR COMPLAINTS,RAAM-27-93,15835 SW 305TH TER,Miami_Dade_County,33033,District 8,12/18/2017 06:20:41 PM,,25.483478,-80.447482,EMAIL
17-10478345,STREET LIGHT - ALL PROBLEMS,Public_Works_traffic_Signals_And_Signs-15-60,2600 SW 127TH AVE,Miami_Dade_County,33175,District 11,12/18/2017 06:28:10 PM,12/19/2017 12:00:00 AM,25.744001,-80.400192,PHONE
17-10478347,STRAY / DOG-AT-LARGE,Animal_Services,3045 SHIPPING AVE,City_of_Miami,33133,District 7,12/18/2017 06:32:24 PM,01/12/2018 12:58:49 PM,25.733916,-80.242186,PHONE
17-10478348,STRAY DOG PICK UP - MD,Animal_Services,18655 SW 253RD ST,Miami_Dade_County,33031,District 8,12/18/2017 06:35:46 PM,12/21/2017 11:01:28 AM,25.531243,-80.493607,PHONE
17-10478349,INJURED ANIMAL,Animal_Services,7257 SW 42ND ST,Miami_Dade_County,33155,District 7,12/18/2017 06:36:18 PM,12/18/2017 07:27:21 PM,25.731734,-80.31211,PHONE
17-10478350,DEAD ANIMAL PICKUP MD,Animal_Services,14700 SW 304TH ST,Miami_Dade_County,33033,District 8,12/18/2017 06:39:53 PM,12/19/2017 12:40:33 PM,25.484901,-80.430479,PHONE
17-10478351,DEAD ANIMAL PICKUP MD,Animal_Services,NW 22ND AVE & NW 58TH ST,Miami_Dade_County,33142,District 3,12/18/2017 06:42:59 PM,12/19/2017 01:50:09 PM,25.827822,-80.232863,PHONE
17-10478356,DANGEROUS DOG INVESTIGATION,Animal_Services,3233 NW 181ST ST,City_of_Miami_Gardens,33056,District 1,12/18/2017 06:52:34 PM,02/01/2018 07:12:22 PM,25.93916,-80.254233,PHONE
17-10478358,STRAY / DOG-AT-LARGE,Animal_Services,316 NW 67TH ST,City_of_Miami,33150,District 3,12/18/2017 06:59:25 PM,01/12/2018 12:59:28 PM,25.83597,-80.202756,PHONE
17-10478360,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,345 NE 108TH ST,Miami_Dade_County,33161,District 3,12/18/2017 07:20:56 PM,12/20/2017 08:54:05 AM,25.875038,-80.190749,IPHONE
17-10478371,TREE TRIMMING (RAAM),RAAM-27-93,2727 SW 62ND AVE,Miami_Dade_County,33155,District 6,12/18/2017 09:06:08 PM,01/22/2018 08:49:34 AM,25.745187,-80.295212,IPHONE
17-10478372,TREE TRIMMING (RAAM),RAAM-27-93,2721 SW 62ND AVE,Miami_Dade_County,33155,District 6,12/18/2017 09:07:14 PM,12/19/2017 03:46:41 PM,25.745234,-80.295212,IPHONE
17-10478373,TREE TRIMMING (RAAM),RAAM-27-93,2737 SW 62ND AVE,Miami_Dade_County,33155,District 6,12/18/2017 09:07:55 PM,12/19/2017 03:48:26 PM,25.745109,-80.29521,IPHONE
17-10478382,ANIMAL CRUELTY INVESTIGATION,Animal_Services,19300 NW 87TH PL,Miami_Dade_County,33018,District 13,12/18/2017 10:26:59 PM,01/07/2018 02:37:18 PM,25.948589,-80.343381,WEB
17-10478384,STRAY / DOG-AT-LARGE,Animal_Services,19300 NW 87TH PL,Miami_Dade_County,33018,District 13,12/18/2017 10:33:55 PM,01/01/2018 11:49:25 AM,25.948589,-80.343381,WEB
17-10478386,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),Public_Works_Traffic_Engineering-10-60,1145 NW 107TH AVE,City_of_Doral,33172,District 12,12/18/2017 10:34:11 PM,12/21/2017 12:00:00 AM,25.783231,-80.368627,IPHONE
17-10478389,INJURED ANIMAL,Animal_Services,1900 NE 172ND ST,City_of_North_Miami_Beach,33162,District 4,12/18/2017 11:13:11 PM,12/18/2017 11:54:52 PM,25.934262,-80.162285,PHONE
17-10478393,POTHOLE,Public_Works_Road_And_Bridges-16-60,12200 NW 19TH AVE,Miami_Dade_County,33167,District 2,12/18/2017 11:42:37 PM,12/19/2017 04:22:16 PM,25.885943,-80.231127,WEB
17-10480125,PEDESTRIAN CROSSING LIGHT - NEW,Public_Works_Traffic_Engineering-10-60,SW 27TH AVE & S BAYSHORE DR,City_of_Miami,33133,District 7,12/19/2017 12:00:00 AM,,25.728672,-80.237365,PHONE
17-10479707,SIGN NEW - 4-WAY STOP,Public_Works_Traffic_Engineering-10-60,SW 109TH CT & SW 224TH ST,Miami_Dade_County,33170,District 8,12/19/2017 12:00:00 AM,,25.559064,-80.368886,PHONE
17-10479432,POTHOLE,Public_Works_Road_And_Bridges-16-60,SW 168TH ST & SW 153RD PL,Miami_Dade_County,33187,District 9,12/19/2017 12:00:00 AM,12/22/2017 12:00:00 AM,25.610702,-80.441618,PHONE
17-10480077,SIGN NEW - STOP / YIELD - ON  PUBLIC STREET,Public_Works_Traffic_Engineering-10-60,17223 SW 102ND AVE,Miami_Dade_County,33157,District 9,12/19/2017 12:00:00 AM,,25.609622,-80.35702,PHONE
17-10478704,BEE HIVES ON PUBLIC RIGHT OF WAY,Public_Works_Road_And_Bridges-16-60,8545 OLD CUTLER RD,City_of_Coral_Gables,33143,District 7,12/19/2017 12:00:00 AM,12/19/2017 09:27:05 AM,25.692218,-80.267588,PHONE
17-10480391,SIDEWALK BROKEN / RAISED,Public_Works_Road_And_Bridges-16-60,6425 SW 135TH AVE,Miami_Dade_County,33183,District 10,12/19/2017 03:38:00 AM,,25.707263,-80.411886,XTERFACE
17-10480392,POTHOLE,Public_Works_Road_And_Bridges-16-60,7098 SW 144TH ST,Village_of_Palmetto_Bay,33158,District 8,12/19/2017 03:47:00 AM,12/22/2017 12:00:00 AM,25.637134,-80.308302,XTERFACE
17-10481806,POTHOLE,Public_Works_Road_And_Bridges-16-60,10998 E DIXIE HWY,Miami_Dade_County,33161,District 3,12/19/2017 04:12:00 AM,12/19/2017 12:00:00 AM,25.876727,-80.168763,XTERFACE
17-10481805,POTHOLE,Public_Works_Road_And_Bridges-16-60,10998 E DIXIE HWY,Miami_Dade_County,33161,District 3,12/19/2017 04:12:00 AM,12/19/2017 12:00:00 AM,25.876727,-80.168763,XTERFACE
17-10481804,POTHOLE,Public_Works_Road_And_Bridges-16-60,10998 E DIXIE HWY,Miami_Dade_County,33161,District 3,12/19/2017 04:12:00 AM,12/19/2017 12:00:00 AM,25.876727,-80.168763,XTERFACE
17-10481803,POTHOLE,Public_Works_Road_And_Bridges-16-60,10998 E DIXIE HWY,Miami_Dade_County,33161,District 3,12/19/2017 04:12:00 AM,12/19/2017 12:00:00 AM,25.876727,-80.168763,XTERFACE
17-10481802,POTHOLE,Public_Works_Road_And_Bridges-16-60,10998 E DIXIE HWY,Miami_Dade_County,33161,District 3,12/19/2017 04:12:00 AM,12/19/2017 12:00:00 AM,25.876727,-80.168763,XTERFACE
